consent_id,customer_id,fip_name,fiu_name,purpose,data_requested,fetch_frequency,validity_start,validity_end,status,created_at,expires_at,data_types,purpose_code
consent_c9c176967b,cust_442fbd50bc,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_6a7b33662e,cust_a99dc0576a,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_7862bc2043,cust_eeecb995ae,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_d9213cca31,cust_bf6a41bac6,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_f0d7f6cd9a,cust_c061a2e206,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_fcfae83d36,cust_f380c2baf8,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_9c57120e4e,cust_b7783abe31,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_51fd9b73a8,cust_b86288095a,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_7fe6f366a9,cust_ce9b7dad42,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_5e0089434e,cust_b7f7c0591a,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_e3b03acf02,cust_04401bea15,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_5db9bbc735,cust_c683a557e8,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_4448aab4bd,cust_fa2f039818,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_df70bf5f47,cust_79a8a1325f,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_49f1805257,cust_9dda143729,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_b0a0e04a62,cust_60e9c78d34,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_cde8fb09f3,cust_24dfc3ea54,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_f905d97ef5,cust_c6a54ba8ba,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_4ddc746a21,cust_8f1bde210b,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_590d9ca021,cust_1795871a22,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_2d870c6517,cust_9dd596d5a7,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_a744ba839b,cust_e70f81e252,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_cc18a28394,cust_6e45ee94a0,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_21585ab6da,cust_a32d7a6d4c,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_3048797a0c,cust_28c8112e7b,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_b18d188f61,cust_f3aeb21ffd,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_ef3f6735e8,cust_e9164eb264,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_a848a9f96c,cust_151e27cb7d,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_a85737dabf,cust_6dee4f857a,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_06f6b673c2,cust_888ac6ca94,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_4ea2a592c9,cust_2dd126893c,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_da6d1b87b5,cust_073e91915b,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_8ededf56ca,cust_41939f03a9,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_1de76d2633,cust_8849b3cfe8,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_6cdfe7ff6c,cust_1eb09c0b52,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_d3a4876a60,cust_93199e1a9b,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_54f8579037,cust_3e88b1b9c7,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_f3474e4023,cust_e1b5c8e1c8,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_59c72f1570,cust_5a78e8e5ec,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_f671d29d2b,cust_faf04e933a,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_1a2aa065e9,cust_08914bcf59,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_b42ee93404,cust_e9f8efe4aa,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_a9e1429200,cust_8f9f2a85fd,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_fda1213445,cust_ed6b4c119e,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_3f0bfa1636,cust_b53342fa33,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_214cac76fc,cust_bbc49294c1,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_e4d30f1bd6,cust_150b675ead,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_e72ec469ee,cust_679c25b136,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_bdefd003e6,cust_364964b2b2,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_411d15c155,cust_0276e2b810,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_7297dd31f3,cust_1f67ec4bfc,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_0fb7f8e6bc,cust_dbcc8f827a,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_786bfaa15a,cust_07913d56c8,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_8f7c6544a8,cust_d5047b90ce,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_0d86f92fe9,cust_5166a3bbf7,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_f8954f142d,cust_ffbb0786b9,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_7170525061,cust_cc88d5cf22,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_17739d24cb,cust_6721cac60a,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_9098aba348,cust_5c0e122330,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_35d3819c0b,cust_69ffe145d8,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_5695a63140,cust_34f90d3b76,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_23b2689f2c,cust_69e573a9dc,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
